wav_filename,wav_filesize,transcript
/GeneralizedKWS/timit3/selected_words_train/schooner/6.wav,128050,schooner
/GeneralizedKWS/timit3/selected_words_train/schooner/5.wav,128058,schooner
/GeneralizedKWS/timit3/selected_words_train/preceded/1.wav,64058,preceded
/GeneralizedKWS/timit3/selected_words_train/bugeyed/1.wav,128050,bugeyed
/GeneralizedKWS/timit3/selected_words_train/images/1.wav,64058,images
/GeneralizedKWS/timit3/selected_words_train/subject/8.wav,64058,subject
/GeneralizedKWS/timit3/selected_words_train/subject/12.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/10.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/14.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/9.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/2.wav,64058,subject
/GeneralizedKWS/timit3/selected_words_train/subject/13.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/1.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/7.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/3.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/4.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/subject/6.wav,64058,subject
/GeneralizedKWS/timit3/selected_words_train/subject/5.wav,64058,subject
/GeneralizedKWS/timit3/selected_words_train/subject/11.wav,128050,subject
/GeneralizedKWS/timit3/selected_words_train/emergency/2.wav,64058,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/1.wav,128050,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/7.wav,128050,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/3.wav,64058,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/4.wav,128050,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/6.wav,128050,emergency
/GeneralizedKWS/timit3/selected_words_train/emergency/5.wav,64058,emergency
/GeneralizedKWS/timit3/selected_words_train/ballplayer/1.wav,128050,ballplayer
/GeneralizedKWS/timit3/selected_words_train/supreme/1.wav,64058,supreme
/GeneralizedKWS/timit3/selected_words_train/enemy/2.wav,128050,enemy
/GeneralizedKWS/timit3/selected_words_train/enemy/1.wav,128050,enemy
/GeneralizedKWS/timit3/selected_words_train/enemy/3.wav,64058,enemy
/GeneralizedKWS/timit3/selected_words_train/enemy/4.wav,128058,enemy
/GeneralizedKWS/timit3/selected_words_train/knacks/1.wav,64058,knacks
/GeneralizedKWS/timit3/selected_words_train/anything/2.wav,128050,anything
/GeneralizedKWS/timit3/selected_words_train/anything/1.wav,128050,anything
/GeneralizedKWS/timit3/selected_words_train/anything/7.wav,128050,anything
/GeneralizedKWS/timit3/selected_words_train/anything/3.wav,128058,anything
/GeneralizedKWS/timit3/selected_words_train/anything/4.wav,128058,anything
/GeneralizedKWS/timit3/selected_words_train/anything/6.wav,128050,anything
/GeneralizedKWS/timit3/selected_words_train/anything/5.wav,128050,anything
/GeneralizedKWS/timit3/selected_words_train/eventually/1.wav,128050,eventually
/GeneralizedKWS/timit3/selected_words_train/cultivated/1.wav,64058,cultivated
/GeneralizedKWS/timit3/selected_words_train/contribute/1.wav,128050,contribute
/GeneralizedKWS/timit3/selected_words_train/instance/1.wav,64058,instance
/GeneralizedKWS/timit3/selected_words_train/implausibly/1.wav,128050,implausibly
/GeneralizedKWS/timit3/selected_words_train/shrieked/1.wav,128058,shrieked
/GeneralizedKWS/timit3/selected_words_train/alice/1.wav,128058,alice
/GeneralizedKWS/timit3/selected_words_train/interested/1.wav,128050,interested
/GeneralizedKWS/timit3/selected_words_train/haired/1.wav,64058,haired
/GeneralizedKWS/timit3/selected_words_train/vacant/1.wav,64058,vacant
/GeneralizedKWS/timit3/selected_words_train/unbroken/1.wav,64058,unbroken
/GeneralizedKWS/timit3/selected_words_train/livestock/1.wav,128050,livestock
/GeneralizedKWS/timit3/selected_words_train/fringe/1.wav,64058,fringe
/GeneralizedKWS/timit3/selected_words_train/marketing/2.wav,128050,marketing
/GeneralizedKWS/timit3/selected_words_train/marketing/1.wav,64058,marketing
/GeneralizedKWS/timit3/selected_words_train/marketing/3.wav,64058,marketing
/GeneralizedKWS/timit3/selected_words_train/optimal/1.wav,64058,optimal
/GeneralizedKWS/timit3/selected_words_train/nightmares/1.wav,128050,nightmares
/GeneralizedKWS/timit3/selected_words_train/supplies/1.wav,64058,supplies
/GeneralizedKWS/timit3/selected_words_train/sagging/1.wav,128050,sagging
/GeneralizedKWS/timit3/selected_words_train/child/8.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/15.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/12.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/10.wav,128050,child
/GeneralizedKWS/timit3/selected_words_train/child/14.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/9.wav,128050,child
/GeneralizedKWS/timit3/selected_words_train/child/2.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/13.wav,128050,child
/GeneralizedKWS/timit3/selected_words_train/child/16.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/1.wav,128050,child
/GeneralizedKWS/timit3/selected_words_train/child/7.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/3.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/4.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/6.wav,64058,child
/GeneralizedKWS/timit3/selected_words_train/child/5.wav,128058,child
/GeneralizedKWS/timit3/selected_words_train/child/11.wav,128050,child
/GeneralizedKWS/timit3/selected_words_train/staff/2.wav,128050,staff
/GeneralizedKWS/timit3/selected_words_train/staff/1.wav,64058,staff
/GeneralizedKWS/timit3/selected_words_train/judge/2.wav,128050,judge
/GeneralizedKWS/timit3/selected_words_train/judge/1.wav,64058,judge
/GeneralizedKWS/timit3/selected_words_train/judge/7.wav,128050,judge
/GeneralizedKWS/timit3/selected_words_train/judge/3.wav,64058,judge
/GeneralizedKWS/timit3/selected_words_train/judge/4.wav,64058,judge
/GeneralizedKWS/timit3/selected_words_train/judge/6.wav,128050,judge
/GeneralizedKWS/timit3/selected_words_train/judge/5.wav,64058,judge
/GeneralizedKWS/timit3/selected_words_train/affectionate/1.wav,128050,affectionate
/GeneralizedKWS/timit3/selected_words_train/sunshine/2.wav,64058,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/1.wav,64058,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/7.wav,64058,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/3.wav,128050,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/4.wav,64058,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/6.wav,64058,sunshine
/GeneralizedKWS/timit3/selected_words_train/sunshine/5.wav,128050,sunshine
/GeneralizedKWS/timit3/selected_words_train/class/2.wav,128050,class
/GeneralizedKWS/timit3/selected_words_train/class/1.wav,64058,class
/GeneralizedKWS/timit3/selected_words_train/mountain/1.wav,64058,mountain
/GeneralizedKWS/timit3/selected_words_train/barley/1.wav,64058,barley
/GeneralizedKWS/timit3/selected_words_train/decrease/2.wav,64058,decrease
/GeneralizedKWS/timit3/selected_words_train/decrease/1.wav,128050,decrease
/GeneralizedKWS/timit3/selected_words_train/grows/1.wav,64058,grows
/GeneralizedKWS/timit3/selected_words_train/vermouth/1.wav,128050,vermouth
/GeneralizedKWS/timit3/selected_words_train/reminds/2.wav,64058,reminds
/GeneralizedKWS/timit3/selected_words_train/reminds/1.wav,64058,reminds
/GeneralizedKWS/timit3/selected_words_train/bulged/1.wav,64058,bulged
/GeneralizedKWS/timit3/selected_words_train/alarm/1.wav,128058,alarm
/GeneralizedKWS/timit3/selected_words_train/outer/8.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/9.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/2.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/1.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/7.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/3.wav,128050,outer
/GeneralizedKWS/timit3/selected_words_train/outer/4.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/6.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/outer/5.wav,64058,outer
/GeneralizedKWS/timit3/selected_words_train/although/8.wav,64058,although
/GeneralizedKWS/timit3/selected_words_train/although/10.wav,128050,although
/GeneralizedKWS/timit3/selected_words_train/although/9.wav,128050,although
/GeneralizedKWS/timit3/selected_words_train/although/2.wav,128058,although
/GeneralizedKWS/timit3/selected_words_train/although/1.wav,128058,although
/GeneralizedKWS/timit3/selected_words_train/although/7.wav,128058,although
/GeneralizedKWS/timit3/selected_words_train/although/3.wav,128050,although
/GeneralizedKWS/timit3/selected_words_train/although/4.wav,128050,although
/GeneralizedKWS/timit3/selected_words_train/although/6.wav,128058,although
/GeneralizedKWS/timit3/selected_words_train/although/5.wav,128050,although
/GeneralizedKWS/timit3/selected_words_train/study/8.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/9.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/2.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/1.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/7.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/3.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/study/4.wav,128058,study
/GeneralizedKWS/timit3/selected_words_train/study/6.wav,128050,study
/GeneralizedKWS/timit3/selected_words_train/study/5.wav,64058,study
/GeneralizedKWS/timit3/selected_words_train/vapor/8.wav,128050,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/2.wav,128050,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/1.wav,64058,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/7.wav,128050,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/3.wav,64058,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/4.wav,64058,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/6.wav,64058,vapor
/GeneralizedKWS/timit3/selected_words_train/vapor/5.wav,128050,vapor
/GeneralizedKWS/timit3/selected_words_train/prescription/1.wav,64058,prescription
/GeneralizedKWS/timit3/selected_words_train/maintenance/8.wav,128050,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/2.wav,64058,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/1.wav,128050,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/7.wav,64058,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/3.wav,128058,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/4.wav,128050,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/6.wav,128050,maintenance
/GeneralizedKWS/timit3/selected_words_train/maintenance/5.wav,64058,maintenance
/GeneralizedKWS/timit3/selected_words_train/accelerometers/1.wav,64058,accelerometers
/GeneralizedKWS/timit3/selected_words_train/worship/8.wav,128050,worship
/GeneralizedKWS/timit3/selected_words_train/worship/2.wav,128050,worship
/GeneralizedKWS/timit3/selected_words_train/worship/1.wav,64058,worship
/GeneralizedKWS/timit3/selected_words_train/worship/7.wav,128058,worship
/GeneralizedKWS/timit3/selected_words_train/worship/3.wav,64058,worship
/GeneralizedKWS/timit3/selected_words_train/worship/4.wav,64058,worship
/GeneralizedKWS/timit3/selected_words_train/worship/6.wav,128050,worship
/GeneralizedKWS/timit3/selected_words_train/worship/5.wav,64058,worship
/GeneralizedKWS/timit3/selected_words_train/delegated/1.wav,64058,delegated
/GeneralizedKWS/timit3/selected_words_train/records/2.wav,128058,records
/GeneralizedKWS/timit3/selected_words_train/records/1.wav,128050,records
/GeneralizedKWS/timit3/selected_words_train/records/7.wav,128050,records
/GeneralizedKWS/timit3/selected_words_train/records/3.wav,128058,records
/GeneralizedKWS/timit3/selected_words_train/records/4.wav,128050,records
/GeneralizedKWS/timit3/selected_words_train/records/6.wav,128050,records
/GeneralizedKWS/timit3/selected_words_train/records/5.wav,128058,records
/GeneralizedKWS/timit3/selected_words_train/skills/2.wav,128050,skills
/GeneralizedKWS/timit3/selected_words_train/skills/1.wav,128058,skills
/GeneralizedKWS/timit3/selected_words_train/skills/7.wav,128050,skills
/GeneralizedKWS/timit3/selected_words_train/skills/3.wav,128058,skills
/GeneralizedKWS/timit3/selected_words_train/skills/4.wav,128050,skills
/GeneralizedKWS/timit3/selected_words_train/skills/6.wav,128050,skills
/GeneralizedKWS/timit3/selected_words_train/skills/5.wav,64058,skills
/GeneralizedKWS/timit3/selected_words_train/blend/1.wav,128050,blend
/GeneralizedKWS/timit3/selected_words_train/congregation/1.wav,128058,congregation
/GeneralizedKWS/timit3/selected_words_train/charm/1.wav,64058,charm
/GeneralizedKWS/timit3/selected_words_train/response/1.wav,128058,response
/GeneralizedKWS/timit3/selected_words_train/morning/8.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/15.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/12.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/10.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/14.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/9.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/2.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/13.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/1.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/7.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/3.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/4.wav,128058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/6.wav,128050,morning
/GeneralizedKWS/timit3/selected_words_train/morning/5.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/morning/11.wav,64058,morning
/GeneralizedKWS/timit3/selected_words_train/equally/1.wav,64058,equally
/GeneralizedKWS/timit3/selected_words_train/basic/2.wav,128050,basic
/GeneralizedKWS/timit3/selected_words_train/basic/1.wav,128050,basic
/GeneralizedKWS/timit3/selected_words_train/sinuous/1.wav,64058,sinuous
/GeneralizedKWS/timit3/selected_words_train/officer/1.wav,64058,officer
/GeneralizedKWS/timit3/selected_words_train/mattresses/1.wav,128050,mattresses
/GeneralizedKWS/timit3/selected_words_train/drastically/1.wav,128050,drastically
/GeneralizedKWS/timit3/selected_words_train/complicated/1.wav,64058,complicated
/GeneralizedKWS/timit3/selected_words_train/gooseberry/2.wav,128050,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/1.wav,64058,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/7.wav,64058,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/3.wav,128050,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/4.wav,128050,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/6.wav,64058,gooseberry
/GeneralizedKWS/timit3/selected_words_train/gooseberry/5.wav,64058,gooseberry
/GeneralizedKWS/timit3/selected_words_train/lifeboats/1.wav,128050,lifeboats
/GeneralizedKWS/timit3/selected_words_train/operation/8.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/2.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/1.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/7.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/3.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/4.wav,128050,operation
/GeneralizedKWS/timit3/selected_words_train/operation/6.wav,64058,operation
/GeneralizedKWS/timit3/selected_words_train/operation/5.wav,128058,operation
/GeneralizedKWS/timit3/selected_words_train/collection/1.wav,64058,collection
/GeneralizedKWS/timit3/selected_words_train/impossible/8.wav,128050,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/9.wav,64058,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/2.wav,128050,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/1.wav,128050,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/7.wav,128050,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/3.wav,64058,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/4.wav,64058,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/6.wav,64058,impossible
/GeneralizedKWS/timit3/selected_words_train/impossible/5.wav,128050,impossible
/GeneralizedKWS/timit3/selected_words_train/dropped/1.wav,64058,dropped
/GeneralizedKWS/timit3/selected_words_train/scientific/2.wav,64058,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/1.wav,64058,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/7.wav,64058,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/3.wav,128050,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/4.wav,64058,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/6.wav,64058,scientific
/GeneralizedKWS/timit3/selected_words_train/scientific/5.wav,128050,scientific
/GeneralizedKWS/timit3/selected_words_train/acquire/1.wav,64058,acquire
/GeneralizedKWS/timit3/selected_words_train/eyelids/1.wav,64058,eyelids
/GeneralizedKWS/timit3/selected_words_train/participate/8.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/12.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/10.wav,128050,participate
/GeneralizedKWS/timit3/selected_words_train/participate/14.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/9.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/2.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/13.wav,128050,participate
/GeneralizedKWS/timit3/selected_words_train/participate/1.wav,128050,participate
/GeneralizedKWS/timit3/selected_words_train/participate/7.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/3.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/4.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/6.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/5.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/participate/11.wav,64058,participate
/GeneralizedKWS/timit3/selected_words_train/icicles/2.wav,64058,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/1.wav,64058,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/7.wav,128050,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/3.wav,64058,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/4.wav,128050,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/6.wav,64058,icicles
/GeneralizedKWS/timit3/selected_words_train/icicles/5.wav,64058,icicles
/GeneralizedKWS/timit3/selected_words_train/brick/1.wav,128050,brick
/GeneralizedKWS/timit3/selected_words_train/poets/1.wav,64058,poets
/GeneralizedKWS/timit3/selected_words_train/swiss/2.wav,64058,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/1.wav,64058,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/7.wav,128050,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/3.wav,64058,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/4.wav,64058,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/6.wav,128050,swiss
/GeneralizedKWS/timit3/selected_words_train/swiss/5.wav,64058,swiss
/GeneralizedKWS/timit3/selected_words_train/shimmering/1.wav,64058,shimmering
/GeneralizedKWS/timit3/selected_words_train/sponges/1.wav,64058,sponges
/GeneralizedKWS/timit3/selected_words_train/amateur/1.wav,128050,amateur
/GeneralizedKWS/timit3/selected_words_train/throat/1.wav,128050,throat
/GeneralizedKWS/timit3/selected_words_train/cinematic/1.wav,128050,cinematic
/GeneralizedKWS/timit3/selected_words_train/scampered/2.wav,64058,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/1.wav,128050,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/7.wav,128050,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/3.wav,128050,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/4.wav,64058,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/6.wav,128050,scampered
/GeneralizedKWS/timit3/selected_words_train/scampered/5.wav,128050,scampered
/GeneralizedKWS/timit3/selected_words_train/wandered/2.wav,64058,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/1.wav,128050,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/7.wav,64058,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/3.wav,128050,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/4.wav,64058,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/6.wav,128050,wandered
/GeneralizedKWS/timit3/selected_words_train/wandered/5.wav,64058,wandered
/GeneralizedKWS/timit3/selected_words_train/computers/1.wav,128050,computers
/GeneralizedKWS/timit3/selected_words_train/initiative/2.wav,128050,initiative
/GeneralizedKWS/timit3/selected_words_train/initiative/1.wav,64058,initiative
/GeneralizedKWS/timit3/selected_words_train/design/2.wav,64058,design
/GeneralizedKWS/timit3/selected_words_train/design/1.wav,64058,design
/GeneralizedKWS/timit3/selected_words_train/neoclassic/2.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/1.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/7.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/3.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/4.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/6.wav,64058,neoclassic
/GeneralizedKWS/timit3/selected_words_train/neoclassic/5.wav,128050,neoclassic
/GeneralizedKWS/timit3/selected_words_train/tasteful/1.wav,128050,tasteful
/GeneralizedKWS/timit3/selected_words_train/respect/2.wav,128050,respect
/GeneralizedKWS/timit3/selected_words_train/respect/1.wav,64058,respect
/GeneralizedKWS/timit3/selected_words_train/agreed/1.wav,128050,agreed
/GeneralizedKWS/timit3/selected_words_train/import/1.wav,64058,import
/GeneralizedKWS/timit3/selected_words_train/competition/2.wav,128050,competition
/GeneralizedKWS/timit3/selected_words_train/competition/1.wav,128058,competition
/GeneralizedKWS/timit3/selected_words_train/competition/7.wav,128058,competition
/GeneralizedKWS/timit3/selected_words_train/competition/3.wav,64058,competition
/GeneralizedKWS/timit3/selected_words_train/competition/4.wav,128058,competition
/GeneralizedKWS/timit3/selected_words_train/competition/6.wav,128058,competition
/GeneralizedKWS/timit3/selected_words_train/competition/5.wav,64058,competition
/GeneralizedKWS/timit3/selected_words_train/girls/2.wav,128058,girls
/GeneralizedKWS/timit3/selected_words_train/girls/1.wav,64058,girls
/GeneralizedKWS/timit3/selected_words_train/distinct/1.wav,64058,distinct
/GeneralizedKWS/timit3/selected_words_train/environments/1.wav,128058,environments
/GeneralizedKWS/timit3/selected_words_train/feelings/8.wav,128050,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/2.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/1.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/7.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/3.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/4.wav,128050,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/6.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/feelings/5.wav,64058,feelings
/GeneralizedKWS/timit3/selected_words_train/buddies/1.wav,128058,buddies
/GeneralizedKWS/timit3/selected_words_train/journalese/1.wav,64058,journalese
/GeneralizedKWS/timit3/selected_words_train/hotel/1.wav,128050,hotel
/GeneralizedKWS/timit3/selected_words_train/addition/2.wav,128058,addition
/GeneralizedKWS/timit3/selected_words_train/addition/1.wav,128050,addition
/GeneralizedKWS/timit3/selected_words_train/addition/7.wav,128050,addition
/GeneralizedKWS/timit3/selected_words_train/addition/3.wav,128050,addition
/GeneralizedKWS/timit3/selected_words_train/addition/4.wav,128058,addition
/GeneralizedKWS/timit3/selected_words_train/addition/6.wav,128058,addition
/GeneralizedKWS/timit3/selected_words_train/addition/5.wav,128050,addition
/GeneralizedKWS/timit3/selected_words_train/beauty/2.wav,128050,beauty
/GeneralizedKWS/timit3/selected_words_train/beauty/1.wav,128050,beauty
/GeneralizedKWS/timit3/selected_words_train/revenues/1.wav,128058,revenues
/GeneralizedKWS/timit3/selected_words_train/instantaneous/1.wav,128050,instantaneous
/GeneralizedKWS/timit3/selected_words_train/moves/1.wav,64058,moves
/GeneralizedKWS/timit3/selected_words_train/compose/1.wav,64058,compose
/GeneralizedKWS/timit3/selected_words_train/specific/2.wav,64058,specific
/GeneralizedKWS/timit3/selected_words_train/specific/1.wav,64058,specific
/GeneralizedKWS/timit3/selected_words_train/desolation/1.wav,128050,desolation
/GeneralizedKWS/timit3/selected_words_train/batting/1.wav,128050,batting
/GeneralizedKWS/timit3/selected_words_train/related/2.wav,128050,related
/GeneralizedKWS/timit3/selected_words_train/related/1.wav,128050,related
/GeneralizedKWS/timit3/selected_words_train/related/3.wav,64058,related
/GeneralizedKWS/timit3/selected_words_train/related/4.wav,64058,related
/GeneralizedKWS/timit3/selected_words_train/chasing/1.wav,64058,chasing
/GeneralizedKWS/timit3/selected_words_train/people/8.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/people/12.wav,64058,people
/GeneralizedKWS/timit3/selected_words_train/people/10.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/people/14.wav,64058,people
/GeneralizedKWS/timit3/selected_words_train/people/9.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/people/2.wav,64058,people
/GeneralizedKWS/timit3/selected_words_train/people/13.wav,128058,people
/GeneralizedKWS/timit3/selected_words_train/people/1.wav,128058,people
/GeneralizedKWS/timit3/selected_words_train/people/7.wav,64058,people
/GeneralizedKWS/timit3/selected_words_train/people/3.wav,64058,people
/GeneralizedKWS/timit3/selected_words_train/people/4.wav,128058,people
/GeneralizedKWS/timit3/selected_words_train/people/6.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/people/5.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/people/11.wav,128050,people
/GeneralizedKWS/timit3/selected_words_train/closet/1.wav,128050,closet
/GeneralizedKWS/timit3/selected_words_train/explosion/2.wav,128050,explosion
/GeneralizedKWS/timit3/selected_words_train/explosion/1.wav,64058,explosion
/GeneralizedKWS/timit3/selected_words_train/expect/1.wav,64058,expect
/GeneralizedKWS/timit3/selected_words_train/parted/1.wav,128050,parted
/GeneralizedKWS/timit3/selected_words_train/rated/1.wav,128050,rated
/GeneralizedKWS/timit3/selected_words_train/writes/2.wav,128050,writes
/GeneralizedKWS/timit3/selected_words_train/writes/1.wav,64058,writes
/GeneralizedKWS/timit3/selected_words_train/length/2.wav,128050,length
/GeneralizedKWS/timit3/selected_words_train/length/1.wav,128050,length
/GeneralizedKWS/timit3/selected_words_train/privately/1.wav,128058,privately
/GeneralizedKWS/timit3/selected_words_train/chases/2.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/1.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/7.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/3.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/4.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/6.wav,64058,chases
/GeneralizedKWS/timit3/selected_words_train/chases/5.wav,64058,chases
